73 34
c 0 35 38
c 0 36 38
c 0 37 38
c 0 38 38
c 0 40 38
c 0 41 38
c 0 42 38
c 0 43 38
c 0 45 38
c 0 46 38
c 0 47 38
c 0 50 38
c 0 51 38
c 0 52 -4
c 0 55 -5
c 0 56 -3
c 0 61 -11
c 0 62 -12
c 0 70 -5
c 0 71 -3
c 1 35 16
c 1 36 16
c 1 37 16
c 1 38 16
c 1 39 16
c 1 41 16
c 1 42 16
c 1 43 16
c 1 44 16
c 1 45 16
c 1 46 16
c 1 47 16
c 1 48 16
c 1 49 16
c 1 50 16
c 1 51 16
c 1 52 -26
c 1 55 -27
c 1 56 -25
c 1 58 -29
c 1 60 -34
c 1 61 -33
c 1 62 -34
c 1 63 -28
c 1 65 -33
c 1 67 -29
c 1 69 -26
c 2 35 18
c 2 36 18
c 2 39 18
c 2 40 18
c 2 41 18
c 2 42 18
c 2 43 18
c 2 44 18
c 2 46 18
c 2 47 18
c 2 48 18
c 2 49 18
c 2 50 18
c 2 51 18
c 2 54 -27
c 2 59 -31
c 2 60 -32
c 2 61 -31
c 2 66 -26
c 2 67 -27
c 2 68 -27
c 3 38 45
c 3 39 45
c 3 41 45
c 3 42 45
c 3 43 45
c 3 44 45
c 3 45 45
c 3 46 45
c 3 47 45
c 3 48 45
c 3 49 45
c 3 50 45
c 3 51 45
c 3 56 4
c 3 59 -4
c 3 60 -5
c 3 61 -4
c 3 64 -1
c 3 69 3
c 4 36 41
c 4 39 41
c 4 40 41
c 4 41 41
c 4 42 41
c 4 43 41
c 4 45 41
c 4 46 41
c 4 48 41
c 4 49 41
c 4 50 41
c 4 51 41
c 4 52 -1
c 4 54 -4
c 4 55 -2
c 4 58 -4
c 4 64 -5
c 4 65 -8
c 4 72 -4
c 5 35 21
c 5 36 21
c 5 37 21
c 5 38 21
c 5 39 21
c 5 41 21
c 5 42 21
c 5 45 21
c 5 46 21
c 5 47 21
c 5 50 21
c 5 52 -21
c 5 58 -24
c 5 60 -29
c 5 62 -29
c 5 67 -24
c 5 69 -21
c 5 72 -24
c 6 38 49
c 6 40 49
c 6 43 49
c 6 44 49
c 6 47 49
c 6 48 49
c 6 50 49
c 6 52 7
c 6 54 4
c 6 60 -1
c 6 67 4
c 6 68 4
c 6 69 7
c 7 36 32
c 7 37 32
c 7 38 32
c 7 40 32
c 7 41 32
c 7 42 32
c 7 43 32
c 7 45 32
c 7 46 32
c 7 47 32
c 7 49 32
c 7 50 32
c 7 52 -10
c 7 54 -13
c 7 55 -11
c 7 59 -17
c 7 72 -13
c 8 35 48
c 8 36 48
c 8 37 48
c 8 38 48
c 8 41 48
c 8 42 48
c 8 43 48
c 8 45 48
c 8 46 48
c 8 47 48
c 8 48 48
c 8 50 48
c 8 51 48
c 8 55 5
c 8 56 7
c 8 62 -2
c 8 63 4
c 8 65 -1
c 8 66 4
c 8 69 6
c 8 70 5
c 9 35 42
c 9 36 42
c 9 37 42
c 9 38 42
c 9 40 42
c 9 41 42
c 9 43 42
c 9 44 42
c 9 45 42
c 9 46 42
c 9 48 42
c 9 49 42
c 9 50 42
c 9 51 42
c 9 54 -3
c 9 56 1
c 9 58 -3
c 9 62 -8
c 9 63 -2
c 9 68 -3
c 9 70 -1
c 9 71 1
c 10 35 44
c 10 36 44
c 10 38 44
c 10 39 44
c 10 41 44
c 10 42 44
c 10 43 44
c 10 44 44
c 10 46 44
c 10 47 44
c 10 50 44
c 10 55 1
c 10 58 -1
c 10 61 -5
c 10 67 -1
c 10 69 2
c 11 36 47
c 11 38 47
c 11 39 47
c 11 40 47
c 11 41 47
c 11 42 47
c 11 46 47
c 11 48 47
c 11 49 47
c 11 50 47
c 11 51 47
c 11 54 2
c 11 56 6
c 11 57 -1
c 11 58 2
c 11 63 3
c 11 71 6
c 12 37 28
c 12 38 28
c 12 39 28
c 12 40 28
c 12 41 28
c 12 43 28
c 12 44 28
c 12 45 28
c 12 46 28
c 12 47 28
c 12 48 28
c 12 49 28
c 12 50 28
c 12 51 28
c 12 57 -20
c 12 61 -21
c 12 62 -22
c 12 63 -16
c 13 35 11
c 13 36 11
c 13 37 11
c 13 38 11
c 13 39 11
c 13 41 11
c 13 42 11
c 13 45 11
c 13 46 11
c 13 47 11
c 13 49 11
c 13 56 -30
c 13 57 -37
c 13 60 -39
c 13 61 -38
c 13 62 -39
c 13 65 -38
c 13 67 -34
c 13 71 -30
c 13 72 -34
c 14 35 45
c 14 36 45
c 14 37 45
c 14 38 45
c 14 39 45
c 14 40 45
c 14 41 45
c 14 43 45
c 14 45 45
