35 1
c 0 18 10
c 1 17 11
c 1 18 11
c 2 16 12
c 2 17 12
c 2 18 12
c 3 15 13
c 3 16 13
c 3 17 13
c 3 18 13
c 4 14 14
c 4 15 14
c 4 16 14
c 4 17 14
c 5 13 15
c 5 14 15
c 5 15 15
c 5 16 15
c 6 12 16
c 6 13 16
c 6 14 16
c 6 15 16
c 7 11 17
c 7 12 17
c 7 13 17
c 7 14 17
c 8 11 18
c 8 12 18
c 8 13 18
c 9 11 19
c 9 12 19
c 10 11 20
c 11 19 -20
c 11 20 -19.5
c 11 21 -19
c 11 22 -18.5
c 11 23 -18
c 11 24 -17.5
c 11 25 -17
c 11 26 -16.5
c 11 27 -16
c 11 28 -15.5
c 11 29 -15
c 11 30 -14.5
c 11 31 -14
c 11 32 -13.5
c 11 33 -13
c 11 34 -12.5
c 12 19 -20
c 12 20 -19.5
c 12 21 -19
c 12 22 -18.5
c 12 23 -18
c 12 24 -17.5
c 12 25 -17
c 12 26 -16.5
c 12 27 -16
c 12 28 -15.5
c 12 29 -15
c 12 30 -14.5
c 12 31 -14
c 12 32 -13.5
c 12 33 -13
c 12 34 -12.5
c 13 19 -20
c 13 20 -19.5
c 13 21 -19
c 13 22 -18.5
c 13 23 -18
c 13 24 -17.5
c 13 25 -17
c 13 26 -16.5
c 13 27 -16
c 13 28 -15.5
c 13 29 -15
c 13 30 -14.5
c 13 31 -14
c 13 32 -13.5
c 13 33 -13
c 13 34 -12.5
c 14 19 -20
c 14 20 -19.5
c 14 21 -19
c 14 22 -18.5
c 14 23 -18
c 14 24 -17.5
c 14 25 -17
c 14 26 -16.5
c 14 27 -16
c 14 28 -15.5
c 14 29 -15
c 14 30 -14.5
c 14 31 -14
c 14 32 -13.5
c 14 33 -13
c 14 34 -12.5
c 15 19 -20
c 15 20 -19.5
c 15 21 -19
c 15 22 -18.5
c 15 23 -18
c 15 24 -17.5
c 15 25 -17
c 15 26 -16.5
c 15 27 -16
c 15 28 -15.5
c 15 29 -15
c 15 30 -14.5
c 15 31 -14
c 15 32 -13.5
c 15 33 -13
c 15 34 -12.5
c 16 19 -20
c 16 20 -19.5
c 16 21 -19
c 16 22 -18.5
c 16 23 -18
c 16 24 -17.5
c 16 25 -17
c 16 26 -16.5
c 16 27 -16
c 16 28 -15.5
c 16 29 -15
c 16 30 -14.5
c 16 31 -14
c 16 32 -13.5
c 16 33 -13
c 16 34 -12.5
c 17 19 -20
c 17 20 -19.5
c 17 21 -19
c 17 22 -18.5
c 17 23 -18
c 17 24 -17.5
c 17 25 -17
c 17 26 -16.5
c 17 27 -16
c 17 28 -15.5
c 17 29 -15
c 17 30 -14.5
c 17 31 -14
c 17 32 -13.5
c 17 33 -13
c 17 34 -12.5
c 18 19 -20
c 18 20 -19.5
c 18 21 -19
c 18 22 -18.5
c 18 23 -18
c 18 24 -17.5
c 18 25 -17
c 18 26 -16.5
c 18 27 -16
c 18 28 -15.5
c 18 29 -15
c 18 30 -14.5
c 18 31 -14
c 18 32 -13.5
c 18 33 -13
c 18 34 -12.5
bu 0 16
bu 1 16
bu 2 16
bu 3 16
bu 4 16
bu 5 16
bu 6 16
bu 7 16
bu 8 16
bu 9 16
bu 10 16
bu 11 16
bu 12 16
bu 13 16
bu 14 16
bu 15 16
bu 16 16
bu 17 16
bu 18 16
bu 19 1
bu 20 1
bu 21 1
bu 22 1
bu 23 1
bu 24 1
bu 25 1
bu 26 1
bu 27 1
bu 28 1
bu 29 1
bu 30 1
bu 31 1
bu 32 1
bu 33 1
bu 34 1
q 0 0 2
q 1 0 1.9
q 2 0 1.8
q 3 0 1.7
q 4 0 1.6
q 5 0 1.5
q 6 0 1.4
q 7 0 1.3
q 8 0 1.2
q 9 0 1.1
q 10 0 1
q 19 0 1.05
q 20 0 1.1
q 21 0 1.15
q 22 0 1.2
q 23 0 1.25
q 24 0 1.3
q 25 0 1.35
q 26 0 1.4
q 27 0 1.45
q 28 0 1.5
q 29 0 1.55
q 30 0 1.6
q 31 0 1.65
q 32 0 1.7
q 33 0 1.75
q 34 0 1.8
