15 6
c 0 8 7
c 1 8 3
c 2 9 2
c 3 9 10
c 4 9 5
c 5 10 5
c 6 10 9
c 7 10 11
c 8 11 -16
c 8 12 -25
c 8 13 -15
c 8 14 -10
c 9 11 -16
c 9 12 -25
c 9 13 -15
c 9 14 -10
c 10 11 -16
c 10 12 -25
c 10 13 -15
c 10 14 -10
bu 0 75
bu 1 75
bu 2 75
bu 3 75
bu 4 75
bu 5 75
bu 6 75
bu 7 75
bu 8 75
bu 9 75
bu 10 75
bu 11 10
bu 12 25
bu 13 30
bu 14 10
q 0 0 1
q 0 1 6
q 0 2 4
q 0 3 0.5
q 0 4 5
q 0 5 9
q 1 0 4
q 1 1 1
q 1 2 3
q 1 3 2
q 1 4 4
q 1 5 4
q 2 0 4
q 2 1 5.5
q 2 2 3
q 2 3 0.9
q 2 4 7
q 2 5 10
q 3 0 3
q 3 1 3
q 3 2 3
q 3 3 1
q 3 4 3
q 3 5 4
q 4 0 1
q 4 1 2.7
q 4 2 4
q 4 3 1.6
q 4 4 3
q 4 5 7
q 5 0 1.8
q 5 1 2.7
q 5 2 4
q 5 3 3.5
q 5 4 6.1
q 5 5 3
q 6 0 5
q 6 1 1
q 6 2 1.7
q 6 3 2.9
q 6 4 3.5
q 6 5 2.9
q 7 0 3
q 7 1 3
q 7 2 3
q 7 3 1
q 7 4 5
q 7 5 2
q 11 0 3
q 11 1 3
q 11 2 3.25
q 11 3 0.75
q 11 4 6
q 11 5 5
q 12 0 4
q 12 1 2.5
q 12 2 3.5
q 12 3 1.5
q 12 4 7
q 12 5 6
q 13 0 1.5
q 13 1 5.5
q 13 2 3.9
q 13 3 0.8
q 13 4 7
q 13 5 6
q 14 0 3
q 14 1 4
q 14 2 4
q 14 3 1.8
q 14 4 6
q 14 5 6
