73 34
c 0 35 46
c 0 38 46
c 0 39 46
c 0 45 46
c 0 50 46
c 0 51 46
c 0 53 2
c 0 59 6
c 0 63 6
c 0 71 -3
c 1 39 49
c 1 44 49
c 1 46 49
c 1 48 49
c 1 52 -1
c 1 56 7
c 1 57 5
c 1 65 1
c 1 69 5
c 1 72 8
c 2 35 14
c 2 36 14
c 2 40 14
c 2 43 14
c 2 44 14
c 2 46 14
c 2 47 14
c 2 48 14
c 2 51 14
c 2 53 -30
c 2 55 -32
c 2 62 -32
c 3 35 23
c 3 37 23
c 3 39 23
c 3 41 23
c 3 44 23
c 3 46 23
c 3 49 23
c 3 50 23
c 3 57 -21
c 3 58 -19
c 3 60 -24
c 3 61 -25
c 3 65 -25
c 4 37 44
c 4 40 44
c 4 41 44
c 4 43 44
c 4 49 44
c 4 50 44
c 4 51 44
c 4 62 -2
c 4 70 -5
c 5 35 27
c 5 36 27
c 5 37 27
c 5 40 27
c 5 41 27
c 5 44 27
c 5 45 27
c 5 50 27
c 5 55 -19
c 5 57 -17
c 5 64 -19
c 6 37 20
c 6 40 20
c 6 44 20
c 6 45 20
c 6 47 20
c 6 50 20
c 6 55 -26
c 6 65 -28
c 6 72 -21
c 7 43 35
c 7 45 35
c 7 48 35
c 7 49 35
c 7 50 35
c 7 53 -9
c 7 54 -14
c 7 56 -7
c 7 60 -12
c 7 62 -11
c 7 63 -5
c 8 35 33
c 8 37 33
c 8 38 33
c 8 40 33
c 8 41 33
c 8 43 33
c 8 46 33
c 8 49 33
c 8 50 33
c 8 51 33
c 8 52 -17
c 8 54 -16
c 8 55 -13
c 8 56 -9
c 8 69 -11
c 8 72 -8
c 9 35 26
c 9 36 26
c 9 37 26
c 9 40 26
c 9 42 26
c 9 43 26
c 9 47 26
c 9 51 26
c 9 53 -18
c 9 57 -18
c 9 71 -23
c 9 72 -15
c 10 38 11
c 10 39 11
c 10 41 11
c 10 45 11
c 10 51 11
c 10 60 -36
c 10 65 -37
c 10 70 -38
c 11 36 27
c 11 40 27
c 11 43 27
c 11 44 27
c 11 45 27
c 11 47 27
c 11 48 27
c 11 50 27
c 11 61 -21
c 11 64 -19
c 12 35 41
c 12 36 41
c 12 37 41
c 12 39 41
c 12 43 41
c 12 46 41
c 12 47 41
c 12 48 41
c 12 49 41
c 12 51 41
c 12 70 -8
c 13 36 11
c 13 37 11
c 13 39 11
c 13 43 11
c 13 47 11
c 13 49 11
c 13 50 11
c 14 35 40
c 14 42 40
c 14 43 40
c 14 48 40
c 14 51 40
c 14 52 -10
c 14 60 -7
c 15 36 11
c 15 43 11
c 15 44 11
c 15 45 11
c 15 47 11
c 15 52 -39
c 15 55 -35
c 15 56 -31
