15 4
c 0 8 15
c 1 8 7
c 2 8 4
c 3 8 5
c 4 9 6
c 5 9 3
c 6 9 5
c 7 9 5
c 8 10 -10
c 8 11 -25
c 8 12 -30
c 8 13 -6
c 8 14 -10
c 9 10 -10
c 9 11 -25
c 9 12 -30
c 9 13 -6
c 9 14 -10
bu 0 85
bu 1 85
bu 2 85
bu 3 85
bu 4 85
bu 5 85
bu 6 85
bu 7 85
bu 8 85
bu 9 85
bu 10 15
bu 11 25
bu 12 10
bu 13 20
bu 14 15
q 0 0 0.5
q 0 1 1.9
q 0 2 1.3
q 0 3 1
q 1 0 1.4
q 1 1 1.8
q 1 2 1.7
q 1 3 1.6
q 2 0 1.2
q 2 1 1.9
q 2 2 1.4
q 2 3 1.4
q 3 0 1.5
q 3 1 1.2
q 3 2 1.7
q 3 3 1.3
q 4 0 1.6
q 4 1 1.8
q 4 2 1.6
q 4 3 2
q 5 0 1.2
q 5 1 1.1
q 5 2 1.4
q 5 3 2
q 6 0 1.5
q 6 1 1.5
q 6 2 1.5
q 6 3 1.5
q 7 0 1.4
q 7 1 1.6
q 7 2 1.2
q 7 3 1.6
q 10 0 1.2
q 10 1 1.7
q 10 2 1.4
q 10 3 1.7
q 11 0 1.4
q 11 1 1.3
q 11 2 1.8
q 11 3 1.4
q 12 0 1.3
q 12 1 1.3
q 12 2 1.9
q 12 3 1.9
q 13 0 1.2
q 13 1 1.1
q 13 2 1.7
q 13 3 1.6
q 14 0 1.6
q 14 1 1.9
q 14 2 2
q 14 3 2.5
