73 34
c 0 35 12
c 0 36 12
c 0 37 12
c 0 39 12
c 0 40 12
c 0 41 12
c 0 43 12
c 0 44 12
c 0 45 12
c 0 48 12
c 0 49 12
c 0 51 12
c 0 57 -32
c 0 60 -28
c 0 64 -38
c 0 67 -35
c 1 35 45
c 1 36 45
c 1 37 45
c 1 39 45
c 1 40 45
c 1 41 45
c 1 42 45
c 1 43 45
c 1 44 45
c 1 47 45
c 1 48 45
c 1 49 45
c 1 50 45
c 1 51 45
c 1 53 -1
c 1 54 2
c 1 56 4
c 1 61 5
c 1 65 -2
c 1 67 -2
c 1 70 5
c 1 72 -1
c 2 37 33
c 2 38 33
c 2 40 33
c 2 41 33
c 2 42 33
c 2 43 33
c 2 44 33
c 2 45 33
c 2 46 33
c 2 47 33
c 2 48 33
c 2 49 33
c 2 50 33
c 2 51 33
c 2 52 -10
c 2 54 -10
c 2 55 -7
c 2 56 -8
c 2 58 -14
c 2 59 -14
c 2 61 -7
c 2 62 -7
c 2 65 -14
c 2 66 -12
c 2 70 -7
c 2 72 -13
c 3 35 19
c 3 36 19
c 3 38 19
c 3 39 19
c 3 40 19
c 3 41 19
c 3 42 19
c 3 43 19
c 3 44 19
c 3 45 19
c 3 48 19
c 3 49 19
c 3 50 19
c 3 51 19
c 3 52 -24
c 3 53 -27
c 3 57 -25
c 3 59 -28
c 3 61 -21
c 3 65 -28
c 3 66 -26
c 3 67 -28
c 3 70 -21
c 3 71 -30
c 3 72 -27
c 4 35 26
c 4 36 26
c 4 37 26
c 4 38 26
c 4 40 26
c 4 41 26
c 4 42 26
c 4 43 26
c 4 44 26
c 4 45 26
c 4 46 26
c 4 47 26
c 4 49 26
c 4 50 26
c 4 51 26
c 4 55 -14
c 4 56 -15
c 4 58 -21
c 4 64 -24
c 4 65 -21
c 4 66 -19
c 4 67 -21
c 4 70 -14
c 4 71 -23
c 4 72 -20
c 5 35 17
c 5 36 17
c 5 37 17
c 5 39 17
c 5 40 17
c 5 41 17
c 5 42 17
c 5 44 17
c 5 46 17
c 5 47 17
c 5 48 17
c 5 50 17
c 5 51 17
c 5 55 -23
c 5 56 -24
c 5 57 -27
c 5 67 -30
c 5 70 -23
c 6 35 16
c 6 37 16
c 6 38 16
c 6 39 16
c 6 40 16
c 6 42 16
c 6 44 16
c 6 45 16
c 6 46 16
c 6 47 16
c 6 48 16
c 6 49 16
c 6 50 16
c 6 51 16
c 6 56 -25
c 6 58 -31
c 6 62 -24
c 6 66 -29
c 6 68 -31
c 6 71 -33
c 6 72 -30
c 7 35 42
c 7 36 42
c 7 38 42
c 7 40 42
c 7 41 42
c 7 42 42
c 7 43 42
c 7 44 42
c 7 45 42
c 7 47 42
c 7 48 42
c 7 49 42
c 7 50 42
c 7 51 42
c 7 53 -4
c 7 54 -1
c 7 56 1
c 7 58 -5
c 7 61 2
c 7 62 2
c 7 64 -8
c 8 37 41
c 8 38 41
c 8 39 41
c 8 40 41
c 8 41 41
c 8 42 41
c 8 43 41
c 8 44 41
c 8 45 41
c 8 47 41
c 8 48 41
c 8 49 41
c 8 50 41
c 8 52 -2
c 8 54 -2
c 8 57 -3
c 8 70 1
c 8 71 -8
c 8 72 -5
c 9 36 46
c 9 38 46
c 9 39 46
c 9 41 46
c 9 42 46
c 9 44 46
c 9 46 46
c 9 47 46
c 9 48 46
c 9 49 46
c 9 50 46
c 9 51 46
c 9 58 -1
c 9 67 -1
c 9 68 -1
c 10 35 39
c 10 38 39
c 10 40 39
c 10 41 39
c 10 42 39
c 10 43 39
c 10 44 39
c 10 46 39
c 10 48 39
c 10 49 39
c 10 50 39
c 10 51 39
c 10 53 -7
c 10 56 -2
c 10 62 -1
c 10 64 -11
c 10 67 -8
c 10 71 -10
c 10 72 -7
c 11 36 16
c 11 38 16
c 11 39 16
c 11 40 16
c 11 41 16
c 11 42 16
c 11 44 16
c 11 45 16
c 11 46 16
c 11 47 16
c 11 48 16
c 11 52 -27
c 11 57 -28
c 11 58 -31
c 11 59 -31
c 11 60 -24
c 11 63 -34
c 11 65 -31
c 11 68 -31
c 11 71 -33
