130 40
c 0 66 19
c 0 73 19
c 0 74 19
c 0 78 19
c 0 79 19
c 0 84 19
c 0 86 19
c 0 110 -29
c 0 124 -27
c 1 60 17
c 1 62 17
c 1 63 17
c 1 64 17
c 1 74 17
c 1 78 17
c 1 79 17
c 1 82 17
c 1 87 17
c 1 88 17
c 1 89 17
c 1 97 -23
c 1 109 -28
c 1 128 -25
c 2 61 31
c 2 64 31
c 2 65 31
c 2 68 31
c 2 71 31
c 2 82 31
c 2 87 31
c 2 88 31
c 2 89 31
c 2 106 -16
c 2 108 -16
c 2 109 -14
c 2 111 -15
c 2 120 -10
c 2 121 -14
c 2 128 -11
c 3 61 18
c 3 63 18
c 3 71 18
c 3 73 18
c 3 89 18
c 3 93 -31
c 3 111 -28
c 3 117 -31
c 3 118 -26
c 3 122 -28
c 4 60 22
c 4 64 22
c 4 66 22
c 4 67 22
c 4 72 22
c 4 84 22
c 4 87 22
c 4 88 22
c 4 101 -21
c 4 106 -25
c 4 117 -27
c 4 122 -24
c 4 126 -23
c 4 127 -27
c 4 129 -19
c 5 60 44
c 5 62 44
c 5 68 44
c 5 69 44
c 5 71 44
c 5 76 44
c 5 80 44
c 5 81 44
c 5 83 44
c 5 84 44
c 5 88 44
c 5 98 -4
c 5 108 -3
c 5 112 -4
c 5 120 3
c 5 121 -1
c 5 127 -5
c 6 61 35
c 6 62 35
c 6 64 35
c 6 65 35
c 6 67 35
c 6 68 35
c 6 69 35
c 6 73 35
c 6 74 35
c 6 77 35
c 6 80 35
c 6 84 35
c 6 90 -6
c 6 99 -15
c 6 102 -11
c 6 106 -12
c 6 127 -14
c 7 65 41
c 7 74 41
c 7 76 41
c 7 77 41
c 7 80 41
c 7 94 -7
c 7 96 1
c 7 102 -5
c 7 106 -6
c 7 111 -5
c 7 125 -3
c 7 127 -8
c 8 62 14
c 8 63 14
c 8 64 14
c 8 68 14
c 8 71 14
c 8 74 14
c 8 75 14
c 8 81 14
c 8 91 -31
c 8 100 -34
c 8 104 -27
c 8 105 -32
c 8 114 -28
c 8 116 -26
c 8 120 -27
c 9 62 35
c 9 74 35
c 9 76 35
c 9 78 35
c 9 80 35
c 9 81 35
c 9 84 35
c 9 86 35
c 9 98 -13
c 9 99 -15
c 9 108 -12
c 9 114 -7
c 9 119 -7
c 9 121 -10
c 10 60 39
c 10 62 39
c 10 63 39
c 10 66 39
c 10 67 39
c 10 68 39
c 10 71 39
c 10 76 39
c 10 77 39
c 10 78 39
c 10 80 39
c 10 81 39
c 10 84 39
c 10 85 39
c 10 87 39
c 10 100 -9
c 10 102 -7
c 10 107 -5
c 10 110 -9
c 10 112 -9
c 10 118 -5
c 10 119 -3
c 10 122 -7
c 10 124 -7
c 10 129 -2
c 11 62 25
c 11 67 25
c 11 68 25
c 11 69 25
c 11 70 25
c 11 72 25
c 11 77 25
c 11 84 25
c 11 85 25
c 11 87 25
c 11 91 -20
c 11 98 -23
c 11 99 -25
c 11 117 -24
c 11 129 -16
c 12 60 22
c 12 65 22
c 12 70 22
c 12 72 22
c 12 76 22
c 12 77 22
c 12 81 22
c 12 82 22
c 12 93 -27
c 12 100 -26
c 12 103 -18
c 13 65 50
c 13 66 50
c 13 70 50
c 13 71 50
c 13 74 50
c 13 75 50
c 13 77 50
c 13 83 50
c 13 84 50
c 13 86 50
c 13 87 50
c 13 90 9
c 13 96 10
c 13 108 3
c 13 122 4
c 13 127 1
c 14 63 46
c 14 64 46
c 14 66 46
c 14 67 46
c 14 68 46
c 14 69 46
c 14 70 46
c 14 72 46
c 14 74 46
c 14 76 46
c 14 78 46
c 14 84 46
c 14 86 46
c 14 89 46
c 14 92 -4
c 14 95 -2
c 14 98 -2
c 14 107 2
c 14 113 4
c 14 121 1
c 14 126 1
c 15 62 20
c 15 64 20
c 15 71 20
c 15 72 20
c 15 75 20
c 15 82 20
c 15 97 -20
c 15 104 -21
c 15 107 -24
c 15 116 -20
c 15 120 -21
c 15 124 -26
c 16 60 16
c 16 61 16
c 16 62 16
c 16 68 16
c 16 69 16
c 16 71 16
c 16 74 16
